id,codigo,ex,tipo,descricao,nacional_federal,importados_federal,estadual,municipal,vigencia_inicio,vigencia_fim,chave,versao,fonte,estado
59090,90328911,,0,"Reguladores eletronicos,de voltagem, automaticos",17.55,24.05,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59091,90328919,,0,"Outros reguladores de voltagem,automaticos",17.83,27.35,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59092,90328921,,0,"Controladores eletron.p/sist.antibloq.de freio,automat.",17.86,26.7,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59093,90328922,,0,"Controladores eletron.p/sist.de suspensao, automaticos",17.86,26.7,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59094,90328923,,0,"Controladores eletron.p/sist.de transmissao, automaticos",17.86,26.7,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59095,90328924,,0,"Controladores eletron.p/sist.de ignicao, automaticos",17.86,26.7,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59096,90328925,,0,"Controladores eletron.p/sist.de injecao, automaticos",17.86,26.7,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59097,90328929,,0,Outs.controladores eletron.automat.p/veic. automoveis,17.86,26.7,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59098,90328930,,0,Equipamento digital automat.p/controle de veic.ferrov.,17.83,24.79,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59099,90328981,,0,Instrumentos e apars.automat.p/controle de pressao,17.86,25.41,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59100,90328982,,0,Instrumentos e apars.automat.p/controle de temperatura,17.86,25.41,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59101,90328983,,0,Instrumentos e apars.automat.p/controle de umidade,17.86,25.41,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59102,90328984,,0,Instrumentos e apars.automat.p/controle velocid.motores,17.86,24.86,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59103,90328989,,0,Outs.instrum.e apars.automat.p/controle grandez.n/eletr,17.86,25.41,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59104,90328990,,0,Outs.instrums.e apars.automat.p/regulacao/ controle,17.86,27.43,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59105,90329010,,0,"Circuito impresso montado,p/apars.automat. regulacao,etc",17.83,24.63,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59106,90329091,,0,Partes e acess.p/termostatos automaticos,17.83,26.63,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59107,90329099,,0,"Partes e acess.p/outs.apars.automat.p/ regulacao,etc.",17.83,23.14,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59108,90330000,,0,"Partes e acess.p/outs.maqs.apars.instrum.de optica,etc.",17.83,26.03,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59109,91011100,,0,"Relogio de pulso,cx.met.prec.func.eletr. mostr.mecan.",20.34,29.86,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59110,91011900,,0,"Outs.relogios de pulso,cx.de metal prec.etc. func. eletr.",20.34,29.86,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59111,91012100,,0,"Relogio de pulso,cx.met.prec.etc.corda automat.",20.34,29.86,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59112,91012900,,0,"Outros relogios de pulso,cx.metal prec.etc.",20.34,29.86,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59113,91019100,,0,"Relogio de bolso,semelh.cx.met.prec.etc. func.eletr.",20.34,29.86,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59114,91019900,,0,"Outros relogios de bolso,semelh.cx.metal prec.etc.",20.34,29.86,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59115,91021110,,0,"Relogio de pulso,cx.met.comum,func.eletr. mostr.mecan.",21.66,31.18,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59116,91021190,,0,"Outros relogios de pulso,func.eletr.mostr. mecan.",21.66,31.18,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59117,91021210,,0,"Relogio de pulso,cx.met.comum,func.eletr. mostr. optoelet",21.66,31.18,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59118,91021220,,0,"Relogio de pulso,cx.plastico,func.eletr. mostr.optoeletr",21.66,31.18,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59119,91021290,,0,"Outs.relogios de pulso,func.eletr.mostr. optoeletr.",19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59120,91021900,,0,"Outros relogios de pulso,func.eletr.",21.66,31.18,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59121,91022100,,0,"Relogio de pulso,de corda automat.",21.66,31.18,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59122,91022900,,0,Outros relogio de pulso,19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59123,91029100,,0,"Relogio de bolso,semelh.func.eletr.",19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59124,91029100,1.0,0,"Com caixa de metal comum, mesmo dourado, prateado ou platinado",17.83,27.35,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59125,91029100,2.0,0,Com caixa de plasticos sem carga ou reforco de fibras de vidro,17.83,27.35,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59126,91029900,,0,"Outros relogios de bolso,semelh.",19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59127,91031000,,0,"Despertadores e outs.relogios,maquin.peq.vol. func.eletr",19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59128,91039000,,0,"Outros despertadores/outs.relogios,maquin. peq.vol.",19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59129,91040000,,0,Relogios p/paineis de instrum.p/automoveis e outs.veics,18.65,28.92,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59130,91051100,,0,Outs.despertadores func.eletr.exc.maquin. peq.vol.,19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59131,91051900,,0,Outros despertadores exc.maquin.peq.vol.,19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59132,91052100,,0,"Pendulas/relogios parede,func.eletr.exc.maquin. peq.vol.",19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59133,91052900,,0,"Outs.pendulas e relogios de parede,exc.maquin. peq.vol.",19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59134,91059100,,0,"Outs.apars.de relojoaria,func.eletr.exc.maquin. peq.vol.",19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59135,91059900,,0,"Outros apars.de relojoaria,exc.maquin.peq.vol.",19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59136,91061000,,0,"Relogios de ponto,relog.datadores e contadores de horas",17.83,27.35,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59137,91069000,,0,"Outros apars.de controle/contadores de tempo,etc.",17.83,27.35,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59138,91070010,,0,Interruptores horarios,18.75,29.85,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59139,91070090,,0,"Outs.apars.p/acionar mecanismo em tempo determinado,etc",18.75,29.85,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59140,91081110,,0,"Maquinismo montado p/relog.pulso,func.eletr. mostr.mecan",19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59141,91081190,,0,Maquinismo montado p/outs.relog.peq.vol.f. eletr. m.mecan,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59142,91081200,,0,"Maquinismo montado p/relog.pulso,func.eletr. mostr.optoe",19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59143,91081900,,0,Maquinismo montado p/outs.relog.peq.vol.f. eletr. m.optoe,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59144,91082000,,0,Maquinismo montado p/relogio peq.vol.de corda automat.,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59145,91089000,,0,Outs.maquinismos montados peq.vol.compl.p/ outs.relogios,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59146,91091000,,0,Maquinismo montado exc.peq.vol.p/relog. func.eletr.,19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59147,91099000,,0,Maquinismo montado exc.peq.vol.p/outs.apars. relojoaria,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59148,91101110,,0,"Maquinismo n/montado compl.p/relogio de pulso,bolso,etc",19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59149,91101190,,0,Maquinismo n/montado compl.p/outs.relogios de peq.vol.,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59150,91101200,,0,Maquinismo montado incompl.p/apars.relojoaria peq.vol.,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59151,91101900,,0,Esbocos de maquinismos p/apars.relojoaria de peq.vol.,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59152,91109000,,0,Maquinismo n/montado compl.p/apars.relojoar. exc.peq.vol,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59153,91111000,,0,"Caixas p/relogio de pulso/bolso,de metal precioso,etc.",19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59154,91112010,,0,"Caixas p/relogio de pulso/bolso,de latao,em esboco",19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59155,91112090,,0,"Caixas p/relogio de pulso/bolso,de outs.metais comuns",19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59156,91118000,,0,"Caixas p/relogio de pulso/bolso,de outs. materias",19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59157,91119010,,0,"Fundos p/caixa de relogio de pulso/bolso,de metal comum",19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59158,91119090,,0,Outros partes p/caixa de relogio de pulso/ bolso,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59159,91122000,,0,Caixas e semelh.p/apars.de relojoaria,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59160,91129000,,0,Partes p/caixas e semelh.p/apars.de relojoaria,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59161,91131000,,0,"Pulseiras p/relogios,de metal precioso, folheado,etc.",16.46,25.33,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59162,91132000,,0,"Pulseiras p/relogios,de metal comum",16.46,25.33,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59163,91139000,,0,"Pulseiras p/relogios,de outs.mater.e partes p/pulseiras",16.46,25.33,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59164,91143000,,0,Quadrantes p/apars.de relojoaria,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59165,91144000,,0,Platinas e pontes p/apars.de relojoaria,19.12,27.99,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59166,91149000,,0,Artigos de relojoaria outras partes de artigos de relojoaria outras,19.12,28.64,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59167,92011000,,0,Pianos verticais,13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59168,92012000,,0,Pianos de cauda,13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59169,92019000,,0,"Outs.pianos,cravos e outs.instrum.de cordas, c/teclado",13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59170,92021000,,0,"Instrumentos musicais de cordas,tocados c/auxilio arco",13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59171,92029000,,0,Outros instrumentos musicais de cordas,13.45,17.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59172,92051000,,0,Instrumentos musicais de sopro denominados metais,13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59173,92059000,,0,Outros instrumentos musicais de sopro,13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59174,92060000,,0,"Instrumentos musicais de percussao (tambores,etc.)",13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59175,92071010,,0,Sintetizadores (instrumentos musicais de teclado),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59176,92071090,,0,Outros instrumentos musicais de teclado,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59177,92079010,,0,Guitarra e contrabaixo,13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59178,92079090,,0,Outros instrumentos musicais c/som amplif.por meio elet,13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59179,92081000,,0,Caixas de musica,13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59180,92089000,,0,Orgaos mecanicos de feira e outs.instrum. musicais,13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59181,92093000,,0,Cordas p/instrumentos musicais,13.45,21.65,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59182,92099100,,0,Partes e acess.p/pianos,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59183,92099200,,0,Partes e acess.p/instrumentos musicais de cordas,13.45,21.65,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59184,92099400,,0,Partes e acess.p/instrum.musicais som amplif.meio eletr,13.45,21.65,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59185,92099900,,0,Partes e acess.p/outs.instrumentos musicais,13.45,21.65,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59186,93011000,,0,"Pecas de artilharia (p.ex. canhoes, obuses, morteiros)",13.45,22.97,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59187,93012000,,0,"Lanca-foguetes, lanca-chamas, laca-granadas, tubos lanca-torpedos e lancadores similares",13.45,22.97,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59188,93019000,,0,"Outras armas de guerra,exc.revolveres, pistolas e armas brancas",13.45,22.97,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59189,93020000,,0,Revolveres e pistolas,24.6,34.81,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59190,93031000,,0,Armas de fogo carregaveis exclusivamente pela boca,24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59191,93032000,,0,"Espingardas/carabinas p/caca/tiro-ao-alvo,cano liso>=1",24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59192,93033000,,0,Outros espingardas/carabinas p/caca/tiro-ao-alvo,24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59193,93039010,,0,"Lancadores do tipo utilizado com cartuchos dos itens 9306.21.10, 9306.21.20 ou 9306.21.30 ",24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59194,93039090,,0,Outros,24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59195,93039090,1.0,0,Ex 01 - Pistolas de sinalizacao,21.49,31.01,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59196,93040010,,0,"Recipientes do tipo aerossol que contenham produtos quimicos ou oleorresina decapsicum, com fins irritantes",24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59197,93040090,,0,Outras,24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59198,93051000,,0,Partes e acess.p/revolveres/pistolas,24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59199,93052000,,0,Partes e acess.para espingardas/carabinas de fogo,24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59200,93059100,,0,Partes e acess.p/armas de guerra,13.45,22.97,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59201,93059900,,0,Partes e acess.p/outs.armas,24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59202,93062110,,0,"Que contenham produtos quimicos ou oleorresina de capsicum, com fins irritantes",19.12,21.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59203,93062120,,0,"Outros, que produzem efeitos fumigenos, de iluminacao, de som ou de identificacao mediante tintas ou corantes",19.12,28.64,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59204,93062130,,0,"Outros, com um ou mais projeteis de elastomeros",19.12,28.64,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59205,93062190,,0,Outros,19.12,28.64,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59206,93062900,,0,"Chumbos p/carabinas de ar comprimido,partes p/cartuchos",24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59207,93062900,1.0,0,Partes de cartuchos,19.12,28.64,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59208,93063000,,0,Outros cartuchos e suas partes,19.12,28.64,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59209,93063000,1.0,0,"Cartuchos sem projetil ou carga de chumbo, para uso tecnico, e suas partes",16.46,25.98,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59210,93063000,2.0,0,Para pistolas de rebitar ou de usos semelhantes ou para pistolas de embolo cativo para abate de animais,16.46,25.98,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59211,93069010,,0,"Granadas que contenham produtos quimicos ou oleorresina de capsicum, com fins irritantes",24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59212,93069020,,0,"Outras granadas, que produzem efeitos fumigenos, de iluminacao, de som ou de identificacao mediante tintas ou corantes",24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59213,93069090,,0,Outros,24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59214,93070000,,0,"Sabres,espadas,baionetas,outs.armas brancas,suas partes e bainhas",24.6,34.12,37.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59215,94011010,,0,"Assentos ejetaveis,para veiculos aereos",16.46,25.33,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59216,94011090,,0,"Outros assentos p/veiculos aereos,exc. ejetaveis",16.46,25.33,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59217,94012000,,0,Assentos para veiculos automoveis,17.86,27.43,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59218,94012000,1.0,0,De onibus,14.71,24.28,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59219,94012000,2.0,0,De caminhoes,14.71,24.28,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59220,94012000,3.0,0,De tratores agricolas ou de colheitadeiras,14.71,24.28,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59221,94012000,4.0,0,"De ferro ou aco, dos tipos usados em colheitadeiras",14.71,24.28,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59222,94013100,,0,Moveis mobiliario medico cirurgico colchoes almofadas e semelhantes aparelhos de iluminacao nao especificados nem compreendidos noutros capitulos anuncios cartazes ou tabuletas e placas indicadoras luminosos e artigos semelhantes construcoes pre fabricada,15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59223,94013900,,0,Moveis mobiliario medico cirurgico colchoes almofadas e semelhantes aparelhos de iluminacao nao especificados nem compreendidos noutros capitulos anuncios cartazes ou tabuletas e placas indicadoras luminosos e artigos semelhantes construcoes pre fabricada,15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59224,94014100,,0,Moveis mobiliario medico cirurgico colchoes almofadas e semelhantes aparelhos de iluminacao nao especificados nem compreendidos noutros capitulos anuncios cartazes ou tabuletas e placas indicadoras luminosos e artigos semelhantes construcoes pre fabricada,15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59225,94014900,,0,Moveis mobiliario medico cirurgico colchoes almofadas e semelhantes aparelhos de iluminacao nao especificados nem compreendidos noutros capitulos anuncios cartazes ou tabuletas e placas indicadoras luminosos e artigos semelhantes construcoes pre fabricada,15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59226,94015200,,0,De bambu,15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59227,94015300,,0,De rotim,15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59228,94015900,,0,"Assentos de cana,vime ou de materias semelhantes",15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59229,94016100,,0,"Assentos estofados,com armacao de madeira",15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59230,94016900,,0,Outros assentos c/armacao de madeira,15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59231,94017100,,0,"Assentos estofados,com armacao de metal",15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59232,94017900,,0,Outros assentos c/armacao de metal,15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59233,94018000,,0,Outros assentos,15.0,17.0,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59234,94019100,,0,Moveis mobiliario medico cirurgico colchoes almofadas e semelhantes aparelhos de iluminacao nao especificados nem compreendidos noutros capitulos anuncios cartazes ou tabuletas e placas indicadoras luminosos e artigos semelhantes construcoes pre fabricada,15.01,23.93,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59235,94019900,,0,Moveis mobiliario medico cirurgico colchoes almofadas e semelhantes aparelhos de iluminacao nao especificados nem compreendidos noutros capitulos anuncios cartazes ou tabuletas e placas indicadoras luminosos e artigos semelhantes construcoes pre fabricada,15.01,23.93,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59236,94021000,,0,"Cadeiras de dentista/saloes de cabeleireiro,etc. partes",15.0,23.87,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
59237,94029010,,0,Mesas p/operacao cirurgica,15.0,21.96,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
